id,sno,state,district,factly_nam,category,type,facility_i,iso_minus_,iso_confm_,iso_suspec,o2suported,total_icu,ventilator,o2_manifol,ppe,n95,bio_med_wa,address,result_num,status,formatted_,place_id,location_t,lat,long,row_number,layer,path,faclty_nam,date
2007,2007,Maharashtra,THANE,"MBMC-M.M.R.D.A
building samriddhi housing society",DCCC,Other than Hospital,26225,814,650,164,0,0,0,0,165,200,1,"MBMC-M.M.R.D.A
building samriddhi housing society THANE Maharashtra",0,OK,"Samriddhi AGS L&T construction, Indralok Phase 8, Bhayandar East, Om Ram Sagar Phase 1, Mira Road, Mumbai, Maharashtra 401105, India",ChIJxW3qejyw5zsRURFnAOap9DQ,GEOMETRIC_CENTER,19.2996938,72.8704317,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2009,2009,Maharashtra,GADCHIROLI,RMSA Hostel Etapalli,DCCC,Other than Hospital,16527,100,50,50,0,0,0,0,6,3,1,RMSA Hostel Etapalli GADCHIROLI Maharashtra,0,OK,"Etapalli, Maharashtra 442704, India",ChIJI-K064eZLToRKt2j8sTlF3c,APPROXIMATE,19.5987769,80.2269099,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2018,2018,Maharashtra,RAIGAD,"District Sports
Complex Hostel Alibag",DCCC,Other than Hospital,26330,50,40,10,0,0,0,0,30,60,1,"District Sports
Complex Hostel Alibag RAIGAD Maharashtra",0,OK,"Nehuli, Alibag, Maharashtra 402201, India",ChIJ71vnSwF66DsRIcPAo2eL_SY,GEOMETRIC_CENTER,18.6675841,72.8940982,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2020,2020,Maharashtra,MUMBAI SUBURBAN,MW1 Ruparel SRA,DCCC,Other than Hospital,25286,600,0,600,0,0,0,0,10,5,1,MW1 Ruparel SRA MUMBAI SUBURBAN Maharashtra,0,OK,"Administrative Building, Anant Kanekar Marg, Bandra (E), D Block BKC, Bairam Naupada, Bandra East, Mumbai, Maharashtra 400051, India",ChIJF9y16yPJ5zsRqMIhRKXa7Gc,GEOMETRIC_CENTER,19.0544375,72.8443038,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2022,2022,Maharashtra,THANE,MBMC-Delta garden,DCCC,Other than Hospital,26235,682,600,82,0,0,0,0,50,50,1,MBMC-Delta garden THANE Maharashtra,0,OK,"Siddhi Vinayak Rd, Siddhi Vinayak Nagar, Mahajan Wadi, Mira Road, Mira Bhayandar, Maharashtra 401107, India",ChIJf39DOTSx5zsRTmnCSr1mS_0,GEOMETRIC_CENTER,19.267391,72.8756089,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2024,2024,Maharashtra,GADCHIROLI,KGBV Girls Hostel Sironcha,DCCC,Other than Hospital,16535,100,50,50,0,0,0,0,30,50,1,KGBV Girls Hostel Sironcha GADCHIROLI Maharashtra,0,OK,"Sironcha, Maharashtra 442504, India",ChIJt77-P7XzMjoRx-1A76c_mGs,APPROXIMATE,18.8477159,79.9612368,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2316,2316,Maharashtra,PUNE,,DCH,Private Hospitals,34935,10,7,3,0,1,1,1,100,100,1,,0,OK,"Pune, Hadapsar Gaon, Hadapsar, Pune, Maharashtra 411028, India",ChIJicjxmALCwjsRj3FNsCHzZSQ,GEOMETRIC_CENTER,18.5006482,73.9364923,,,,REMEDY HOSPITAL HADAPSAR PMC,15th September 2020
2026,2026,Maharashtra,JALGAON,"Shashkiya Adivasi
Mulanche Vastigruh
Erandol",DCCC,Other than Hospital,26875,120,40,80,0,0,0,0,5,5,1,"Shashkiya Adivasi
Mulanche Vastigruh
Erandol JALGAON Maharashtra",0,OK,"Erandol, Maharashtra 425109, India",ChIJd5JXLQ4-2TsRXt5PYAVXoNA,APPROXIMATE,20.9265794,75.3324723,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2027,2027,Maharashtra,PARBHANI,Badminton Hall Stadium Parbhani,DCCC,Other than Hospital,26525,140,140,0,0,0,0,0,0,0,1,Badminton Hall Stadium Parbhani PARBHANI Maharashtra,0,OK,"Balaji Krupa, Gangakhed Road, Parsawat Nagar, Trimurti Nagar, Parbhani, Maharashtra 431401, India",ChIJ_____2MX0DsRz82n6gtYQpo,GEOMETRIC_CENTER,19.2791656,76.7625073,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2029,2029,Maharashtra,AHMEDNAGAR,"Deepak
Hospital,Ahmednagar
,Pin-414003",DCCC,Hospital,17818,100,80,20,0,0,0,0,0,50,1,"Deepak
Hospital,Ahmednagar
,Pin-414003 AHMEDNAGAR Maharashtra",0,OK,"Viraj Estate, Sindhi Colony, Ahmednagar, Maharashtra 414003, India",ChIJnX6rIHqw3DsR2P02ez85e1w,GEOMETRIC_CENTER,19.1085123,74.7432086,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2036,2036,Maharashtra,SOLAPUR,"BHARAT RATNA
INDIRA GANDHI COLLEGE",DCCC,Other than Hospital,26213,190,90,100,0,0,0,0,60,60,1,"BHARAT RATNA
INDIRA GANDHI COLLEGE SOLAPUR Maharashtra",0,OK,"3, Solapur - Pune Hwy, MIDC, Solapur, Maharashtra 413006, India",ChIJFxbgtW7QxTsRg87qfO25RQs,ROOFTOP,17.691583,75.8827907,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2315,2315,Maharashtra,PUNE,,DCH,Govt Hospitals,34934,300,300,0,0,200,30,1,100,100,1,,0,OK,"Station Rd, Agarkar Nagar, Pune, Maharashtra 411001, India",ChIJ_btzKhrBwjsRKBXOvpY7RFs,GEOMETRIC_CENTER,18.5252302,73.8705192,,,,"COEP JUMBO
PMC Hospital",15th September 2020
2054,2054,Maharashtra,MUMBAI,MMRDA,DCCC,Hospital,26898,250,250,0,0,0,0,0,50,50,1,MMRDA MUMBAI Maharashtra,0,OK,"E-Block, C-14 & 15, E Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",ChIJZ1Pr4u7I5zsRaR15LojwFbw,ROOFTOP,19.0540297,72.8525501,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2040,2040,Maharashtra,MUMBAI SUBURBAN,Hotel Sai Inn,DCCC,Other than Hospital,20877,24,0,24,0,0,0,0,50,100,1,Hotel Sai Inn MUMBAI SUBURBAN Maharashtra,0,OK,"6 6, Nehru Rd, TPS III, Sen Nagar, Santacruz East, Mumbai, Maharashtra 400055, India",ChIJpaIqbwfJ5zsRasmaJ-k9XRU,ROOFTOP,19.0806378,72.8423944,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2041,2041,Maharashtra,NASHIK,"Tiloli Ashram School,Tiloli,Dindori",DCCC,Other than Hospital,17218,100,50,50,0,0,0,0,5,5,0,"Tiloli Ashram School,Tiloli,Dindori NASHIK Maharashtra",0,OK,"Tilloli, Maharashtra 422003, India",ChIJzQD3d2bl3TsRuHBBRAZ-30U,APPROXIMATE,20.1388231,73.685995,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2048,2048,Maharashtra,PARBHANI,"Zilla Parishad, New Building, Parbhani",DCCC,Other than Hospital,26504,450,450,0,0,0,0,0,4,7,1,"Zilla Parishad, New Building, Parbhani PARBHANI Maharashtra",0,OK,"Jintur Rd, Masoom Colony, Parbhani, Maharashtra 431401, India",ChIJUWqfaNsZ0DsRebjs8MNULGY,GEOMETRIC_CENTER,19.2675811,76.7630504,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2050,2050,Maharashtra,MUMBAI,HASNABAD URDU MUNICIPAL SCHOOL,DCCC,Other than Hospital,26896,100,100,0,0,0,0,0,100,100,1,HASNABAD URDU MUNICIPAL SCHOOL MUMBAI Maharashtra,0,OK,"Hasnabad Municipal School, 2nd Hasnabad Ln, Khar, lean, Khar West, Mumbai, Maharashtra 400052, India",ChIJi3WlYQ_J5zsRsSaYVzti0NY,GEOMETRIC_CENTER,19.0740352,72.8395202,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2044,2044,Maharashtra,PUNE,"Sahyadri Hospital,
Hadapsar",DCH,"Private
Hospitals",26818,80,48,32,32,20,8,1,850,515,1,"Sahyadri Hospital,
Hadapsar PUNE Maharashtra",0,OK,"SN 163, Bhosale Garden Rd, beside Bhosale Nagar, Aru Nagar, Laxmi Vihar, Hadapsar, Pune, Maharashtra 411028, India",ChIJ13jtbPfBwjsRq-ooUa9y-u8,GEOMETRIC_CENTER,18.5030243,73.9321215,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2053,2053,Maharashtra,PUNE,ITI VELHA,DCCC,Other than Hospital,26060,50,20,30,0,0,0,0,5,25,1,ITI VELHA PUNE Maharashtra,0,OK,"Kondhavale Bk, Maharashtra 412212, India",ChIJvb_zmL6RwjsRO-YIMccD3j8,GEOMETRIC_CENTER,18.301154,73.6537226,,new_facilities_31may_geocoded,/home/asmita/Downloads/covid_github/Update_shpfile-master/covid/new_facilities_31may_geocoded.shp,,15th September 2020
2057,2057,Maharashtra,THANE,Pranam Hotel ( NMMC),DCCC,Other than Hospital,27921,100,100,0,0,0,0,0,0,0,1,Pranam Hotel ( NMMC) THANE Maharashtra,0,OK,"69, Sector 19F Vashi Rd, Phase 2, Sector 19A, Vashi, Navi Mumbai, Maharashtra 400703, India",ChIJl2K2_lbB5zsRC6VL11tNPZs,ROOFTOP,19.0827472,73.0115093,,,,,15th September 2020
2303,2303,Maharashtra,LATUR,,DCCC,Other than Hospital,32714,30,30,0,0,0,0,0,10,10,0,,0,OK,"MH SH 145, Maharashtra 413510, India",ChIJ6QgeBqxwxTsRhARQ4n4dMlU,GEOMETRIC_CENTER,18.4041097,76.2649977,,,,"TULJABHAVANI
MANGAL KARYALAY, MURUD",15th September 2020
2105,2105,Maharashtra,YAVATMAL,"Samaj Kalyan
 VastiGruh, Padharawda",DCCC,Other than Hospital,29417,100,40,60,0,0,0,0,10,25,1,"Samaj Kalyan
 VastiGruh, Padharawda YAVATMAL Maharashtra",0,OK,"Date College Rd, New Umarsara, Arunodaya Society, Yavatmal, Maharashtra 445002, India",ChIJIUYY_77o0zsRt6fuiQ131x0,GEOMETRIC_CENTER,20.3791355,78.1303276,,,,,15th September 2020
2113,2113,Maharashtra,THANE,"KDMC SUB CENTER
 MUMBAI UNIVERSITY",DCCC,Other than Hospital,28611,200,0,200,0,0,0,0,200,500,1,"KDMC SUB CENTER
 MUMBAI UNIVERSITY THANE Maharashtra",0,OK,"Mahatma Gandhi Road, Kolivery Village, University of Mumbai,Vidya Nagari, Kala Ghoda, Fort, Mumbai, Maharashtra 400032, India",ChIJa9BTEkQnBDsRc9-psDs-kYM,GEOMETRIC_CENTER,18.9293321,72.8310376,,,,,15th September 2020
2114,2114,Maharashtra,THANE,"KDMC TITWALA
 GANESH MANDIR HALL",DCCC,Other than Hospital,28616,150,0,150,0,0,0,0,50,100,1,"KDMC TITWALA
 GANESH MANDIR HALL THANE Maharashtra",0,OK,"near Ganesh Temple, Ganesh Chowk, Titwala, Maharashtra 421605, India",ChIJmxJ8ZgKR5zsRn_Aw41D7mY0,GEOMETRIC_CENTER,19.3009046,73.221528,,,,,15th September 2020
2158,2158,Maharashtra,NAGPUR,"Vimukt Jati Va
 Bhatkya Jamati Ashram School Hingna Nagpur",DCCC,Other than Hospital,17176,70,30,40,0,0,0,0,5,20,1,"Vimukt Jati Va
 Bhatkya Jamati Ashram School Hingna Nagpur NAGPUR Maharashtra",0,OK,"Virginia, USA",ChIJzbK8vXDWTIgRlaZGt0lBTsA,APPROXIMATE,37.4315734,-78.6568942,,,,,15th September 2020
2306,2306,Maharashtra,KOLHAPUR,,DCCC,Other than Hospital,35567,30,30,0,0,0,0,0,100,100,1,,0,OK,"Phulewadi, Kolhapur, Maharashtra, India",ChIJF0DgLr-qwTsRlYu9jDPOjuk,APPROXIMATE,16.6875868,74.1915177,,,,"Fhulewadi Covid Care Center, Kolhapur",15th September 2020
2375,2375,Maharashtra,PUNE,,DCCC,Other than Hospital,34907,100,70,30,0,0,0,0,20,20,1,,0,OK,"Maharashtra, India",ChIJ-dacnB7EzzsRtk_gS5IiLxs,APPROXIMATE,19.7514798,75.7138884,,,,"Sainath Social Foundation, Moshi",15th September 2020
2110,2110,Maharashtra,THANE,"KDMD C.B. VAIDYA
 MEMORIAL HOSPITAL KALYAN",DCH,Private Hospitals,28619,39,39,0,6,6,2,1,50,100,1,"KDMD C.B. VAIDYA
 MEMORIAL HOSPITAL KALYAN THANE Maharashtra",0,OK,"Kalyan West, Kalyan, Maharashtra 421301, India",ChIJJ2gitNeV5zsReznbDVFZwOU,GEOMETRIC_CENTER,19.2449436,73.1257881,,,,,15th September 2020
2330,2330,Maharashtra,PALGHAR,,DCCC,Other than Hospital,32013,200,150,50,0,0,0,0,10,10,1,,0,OK,"Kambalgaon, Maharashtra 401501, India",ChIJdSV_5poe5zsR9uWVXNF-NVk,GEOMETRIC_CENTER,19.7741226,72.7706704,,,,"Ekalavya Ashramshala,Bete gaon Palghar",15th September 2020
2104,2104,Maharashtra,THANE,KDMC SAI NIRVANA,DCCC,"Other than
 Hospital",28631,636,0,636,0,0,0,0,500,100,1,KDMC SAI NIRVANA THANE Maharashtra,0,OK,"Opposite Shahad Octroi Naka, Shahad, Kalyan(West), Kalyan West, Thane, Maharashtra 421103, India",ChIJw5mL2H6W5zsRvIVoFPLEk2k,GEOMETRIC_CENTER,19.2446361,73.1235274,,,,,15th September 2020
2121,2121,Maharashtra,DHULE,"Government Ladies Hostel Tribal Department, Dhule",DCCC,Other than Hospital,30169,250,150,100,0,0,0,0,10,10,1,"Government Ladies Hostel Tribal Department, Dhule DHULE Maharashtra",0,OK,"Sharda Nagar, Bhoi Society, Dhule, Maharashtra 424005, India",ChIJxYcWdIDF3jsR5EMzx3zLVZ8,GEOMETRIC_CENTER,20.925067,74.780233,,,,,15th September 2020
2127,2127,Maharashtra,DHULE,"Agricultural College Hostel,Dhule",DCCC,Other than Hospital,30166,150,75,75,0,0,0,0,20,20,1,"Agricultural College Hostel,Dhule DHULE Maharashtra",0,OK,"Balapur, Maharashtra 424301, India",ChIJgT1lvrPP3jsRdD2tFSeFqDw,GEOMETRIC_CENTER,20.8970693,74.8041631,,,,,15th September 2020
2420,2420,Maharashtra,RAIGAD,,DCCC,Other than Hospital,35674,40,35,5,0,0,0,0,15,55,1,,0,OK,"Shrivardhan, Maharashtra 402110, India",ChIJN8VBwTdL6DsR9UbdCkadM0I,APPROXIMATE,18.0594018,73.0228173,,,,Kutir Hospital Arati Shriwardhan,15th September 2020
2642,2642,Maharashtra,PUNE,,DCCC,Other than Hospital,35650,50,30,20,0,0,0,0,5,5,1,,0,OK,"Patas, Maharashtra 412219, India",ChIJS2gXKi8RwzsR1fBosiMc3A4,GEOMETRIC_CENTER,18.4341018,74.4587251,,,,"Nageshwar Vidyalay, Patas CCC",15th September 2020
2458,2458,Maharashtra,SOLAPUR,,DCCC,Other than Hospital,33691,150,135,15,0,0,0,0,300,500,1,,0,OK,"Vairag, Maharashtra 413402, India",ChIJM4AfeyGyxTsRLMjUbjkOvzM,APPROXIMATE,18.0600773,75.7981902,,,,"Jay Jagdamba Shikshan Sanstha Sanchalit Ashram Shala, Vairag,
Barshi",15th September 2020
2142,2142,Maharashtra,BEED,"Govt. Nursing Collage, Ambajogai",DCCC,Other than Hospital,29632,100,70,30,0,0,0,0,15,25,1,"Govt. Nursing Collage, Ambajogai BEED Maharashtra",0,OK,"Ramabai Chowk, Near Morewadi, Ambajogai, Yogeshwari Nagari, Morewadi, Beed, Maharashtra 431517, India",ChIJAQAAcF1exTsRk-8XcYvPAjo,GEOMETRIC_CENTER,18.723979,76.3876031,,,,,15th September 2020
2144,2144,Maharashtra,YAVATMAL,"Dr. Punjabrao Deshmukh, College of Bio technology, Boys Hostel, Yavatmal",DCCC,Other than Hospital,29853,80,30,50,0,0,0,0,20,45,1,"Dr. Punjabrao Deshmukh, College of Bio technology, Boys Hostel, Yavatmal YAVATMAL Maharashtra",0,OK,"Waghapur Rd, Near KVK, Pimpalgaon, Yavatmal, Maharashtra 445001, India",ChIJ5Ts2rqro0zsRLlbtASVnmyA,GEOMETRIC_CENTER,20.3995045,78.1148935,,,,,15th September 2020
2145,2145,Maharashtra,DHULE,"R. C. Patel Nimzari
 Ashram School,Shirpur",DCCC,Other than Hospital,30254,100,50,50,0,0,0,0,20,50,1,"R. C. Patel Nimzari
 Ashram School,Shirpur DHULE Maharashtra",0,OK,"Shahada Road, near Nimzari Naka, Swami Vivekanand Nagar, Shirpur, Maharashtra 425405, India",ChIJx0GblgMy3zsRuPVO0DIEBbQ,GEOMETRIC_CENTER,21.3621459,74.8786118,,,,,15th September 2020
2159,2159,Maharashtra,WASHIM,"Government
 Residential school for SC children, Sawad, Tal. Risod",DCCC,Other than Hospital,16429,100,40,60,0,0,0,0,15,50,1,"Government
 Residential school for SC children, Sawad, Tal. Risod WASHIM Maharashtra",0,OK,"Risod, Maharashtra 444506, India",ChIJu-nLZfmM0DsRFnS5-jTbw1k,APPROXIMATE,19.9778398,76.782702,,,,,15th September 2020
2164,2164,Maharashtra,RATNAGIRI,"Samajkalyan hostel, Pachal, Rajapur",DCCC,Other than Hospital,30373,7,5,2,0,0,0,0,25,200,1,"Samajkalyan hostel, Pachal, Rajapur RATNAGIRI Maharashtra",0,OK,"Pachal, Maharashtra 416704, India",ChIJfyP5gRPMwTsRl1yiWwgA1x8,APPROXIMATE,16.7069811,73.7316042,,,,,15th September 2020
2166,2166,Maharashtra,DHULE,"Chatrapati Shivaji Sainik School,Aklad- Morane,Dhule",DCCC,Other than Hospital,30252,1000,500,500,0,0,0,0,20,50,1,"Chatrapati Shivaji Sainik School,Aklad- Morane,Dhule DHULE Maharashtra",0,OK,"NH 06, Morane Pr. Ner, Maharashtra 424302, India",ChIJVVVVBUHo3jsRaSFUR6lh-qg,GEOMETRIC_CENTER,20.9259033,74.5692458,,,,,15th September 2020
2177,2177,Maharashtra,DHULE,"Government
 Aashram School Lauki,Tal Shirpur",DCCC,Other than Hospital,30244,120,60,60,0,0,0,0,30,59,1,"Government
 Aashram School Lauki,Tal Shirpur DHULE Maharashtra",0,OK,"Shirpur, Maharashtra 425405, India",ChIJg6oMMfkt3zsRJY07G_UTzxE,APPROXIMATE,21.3495981,74.8797127,,,,,15th September 2020
2179,2179,Maharashtra,DHULE,"Bijasani Mangal Karyalay, Shindkheda",DCCC,Other than Hospital,30246,300,150,150,0,0,0,0,20,50,1,"Bijasani Mangal Karyalay, Shindkheda DHULE Maharashtra",0,OK,"Sindkheda, Maharashtra 425406, India",ChIJq2bhQ8kl3zsR_wmaczQL-eE,GEOMETRIC_CENTER,21.2670057,74.7406407,,,,,15th September 2020
2184,2184,Maharashtra,AURANGABAD,,DCCC,Other than Hospital,30421,199,100,100,0,0,0,0,100,195,1,BAJAJ VIHAR AURANGABAD Maharashtra,0,OK,"Bajaj Vihar Colony, Waluj, Aurangabad, Maharashtra 431136, India",ChIJ94d322KZ2zsRqgNOAl2MAMU,APPROXIMATE,19.8403295,75.2515599,,,,BAJAJ VIHAR,15th September 2020
2185,2185,Maharashtra,AURANGABAD,,DCCC,Other than Hospital,30424,200,100,100,0,0,0,0,100,200,1,"DR BABASAHEB
 AMBEDKAR MARATHWADA UNIVERCITY AURANGABAD AURANGABAD Maharashtra",0,OK,"University Campus, near Soneri Mahal, Jaisingpura, Dr Babasaheb Ambedkar Marathwada University Campus, Aurangabad, Maharashtra 431004, India",ChIJ_5zF0zyY2zsRVt8lQ-3aGPQ,GEOMETRIC_CENTER,19.9027409,75.3104728,,,,"DR BABASAHEB
 AMBEDKAR MARATHWADA UNIVERCITY AURANGABAD",15th September 2020
2181,2181,Maharashtra,SOLAPUR,,DCH,"Private
 Hospitals",31342,40,20,20,40,10,3,1,100,200,1,"Sushrut Hospital,
 Barshi SOLAPUR Maharashtra",0,OK,"Alipur Rd, Chatrapati Colony, Barshi, Maharashtra 413401, India",ChIJG1jxPhBVxDsRTaP7DnoXVh8,GEOMETRIC_CENTER,18.229808,75.6800204,,,,"Sushrut Hospital,
 Barshi",15th September 2020
2182,2182,Maharashtra,SOLAPUR,,DCH,"Private
 Hospitals",31343,40,30,10,30,10,2,1,100,200,1,"Rane Hospital, Akluj SOLAPUR Maharashtra",0,OK,"100 Feet Bypass Road, Akluj, Tal. Malshiras, Dist. Solapur, Shivaji Nagar, Akluj, Maharashtra 413101, India",ChIJtRjFb6t1xDsRIWv7VYpIDHo,GEOMETRIC_CENTER,17.8882723,75.0102204,,,,"Rane Hospital, Akluj",15th September 2020
2200,2200,Maharashtra,AKOLA,,DCCC,Other than Hospital,30617,100,70,30,0,0,0,0,200,95,1,"District Central Jail, AKola AKOLA Maharashtra",0,OK,"Bhandaraj BK, Akola, Maharashtra 444002, India",ChIJa55Tz_sx1zsRRwHp28VXt2s,GEOMETRIC_CENTER,20.7002717,77.0025298,,,,"District Central Jail, AKola",15th September 2020
2206,2206,Maharashtra,PUNE,,DCCC,Other than Hospital,30991,120,60,60,0,0,0,0,50,50,1,"Tribal Girls Hostel, Moshi PUNE Maharashtra",0,OK,"Girija Society, Rambaug Colony, Kothrud, Pune, Maharashtra 411038, India",ChIJm-gtykK_wjsRrSqAzdcDdvQ,GEOMETRIC_CENTER,18.5129281,73.8181975,,,,"Tribal Girls Hostel, Moshi",15th September 2020
2207,2207,Maharashtra,PUNE,,DCCC,Other than Hospital,30992,120,60,60,0,0,0,0,50,50,1,"BSNL-Regional Telecom Training Center, Shahunagar PUNE Maharashtra",0,OK,"Besides, near KSB Square, G Block, HDFC Colony, MIDC, Chinchwad, Pune, Maharashtra 411019, India",ChIJzzY5ltC5wjsRTY-rVCCQ45s,GEOMETRIC_CENTER,18.6537231,73.8058187,,,,"BSNL-Regional Telecom Training Center, Shahunagar",15th September 2020
2209,2209,Maharashtra,PUNE,,DCCC,Other than Hospital,30996,600,300,300,0,0,0,0,100,100,1,"MHADA Building, Mahalunge PUNE Maharashtra",0,OK,"Mahalunge Ingale, Maharashtra 410501, India",ChIJoeG7gd61wjsRAhZOk7GoGko,GEOMETRIC_CENTER,18.7623153,73.8151833,,,,"MHADA Building, Mahalunge",15th September 2020
2212,2212,Maharashtra,SANGLI,,DCCC,Other than Hospital,31062,65,65,0,0,0,0,0,150,150,1,"Zilla Krida Sankul
 ,Sangli SANGLI Maharashtra",0,OK,"Maniknagar Bypass, Samastanagar, Miraj, Maharashtra 416410, India",ChIJoaCl-1oiwTsRyJdooW-TKkc,GEOMETRIC_CENTER,16.8350746,74.6259242,,,,"Zilla Krida Sankul
 ,Sangli",15th September 2020
2213,2213,Maharashtra,AKOLA,,DCCC,Other than Hospital,31319,20,10,10,0,0,0,0,10,30,1,Hotel Regency Tower Chowk Akola AKOLA Maharashtra,0,OK,"Manglurpeer Rd, New Radhakisan Plots, Akola, Maharashtra 444001, India",ChIJDc7al-Yx1zsRCNbpJZdIVxo,GEOMETRIC_CENTER,20.711211,77.0031428,,,,Hotel Regency Tower Chowk Akola,15th September 2020
2214,2214,Maharashtra,AURANGABAD,,DCCC,Other than Hospital,31247,85,45,40,0,0,0,0,18,27,1,New Highschool Gangapur AURANGABAD Maharashtra,0,OK,"Gangapur, Maharashtra 431109, India",ChIJY2RX4TqA2zsRbXiUyJwLdHA,GEOMETRIC_CENTER,19.7056365,75.0000969,,,,New Highschool Gangapur,15th September 2020
2216,2216,Maharashtra,NAGPUR,,DCCC,Other than Hospital,31172,100,100,0,0,0,0,0,200,200,1,"MLA, Hostel, Nagpur NAGPUR Maharashtra",0,OK,"Palm Rd, Civil Lines, Nagpur, Maharashtra 440001, India",ChIJJy-Iy_HA1DsRTWywYboe9Cg,GEOMETRIC_CENTER,21.1537132,79.0670857,,,,"MLA, Hostel, Nagpur",15th September 2020
2218,2218,Maharashtra,NANDURBAR,,DCCC,Other than Hospital,31075,270,270,0,0,0,0,0,210,107,1,Eklavya International School NANDURBAR Maharashtra,0,OK,"Near District Sports Complex,Khamgaon Road, Nandurbar, Maharashtra 425412, India",ChIJ3_4O4mGn3zsRVfvAKEs4pOU,GEOMETRIC_CENTER,21.356989,74.217899,,,,Eklavya International School,15th September 2020
2223,2223,Maharashtra,THANE,,DCH,"Private
 Hospitals",30493,32,10,22,32,18,2,1,50,100,1,"MBMC - Meditech
 Hospital THANE Maharashtra",0,OK,"Bhayandar, Mira Bhayandar, Maharashtra, India",ChIJNYo1-iqw5zsRKstjPL-uViM,APPROXIMATE,19.2990485,72.8547727,,,,"MBMC - Meditech
 Hospital",15th September 2020
2226,2226,Maharashtra,THANE,,DCH,"Private
 Hospitals",30494,15,7,8,15,5,7,1,50,100,1,"MBMC - Kohaar
 Hospital THANE Maharashtra",0,OK,"Mental Hospital Rd, Dharamveer Nagar, Thane, Maharashtra 400080, India",ChIJnS47N-K45zsR1dP0YJaNB2Q,GEOMETRIC_CENTER,19.182866,72.962606,,,,"MBMC - Kohaar
 Hospital",15th September 2020
2215,2215,Maharashtra,THANE,,DCH,Private Hospitals,30495,25,8,17,5,5,1,1,50,100,1,MBMC - Bhayander Criticare Hospital THANE Maharashtra,0,OK,"Goddev, Goddev Phatak Rd, near Abhinav Vidya Mandir, Bhayandar, Lazarus Park, Bhayandar East, Mira Bhayandar, Maharashtra 401105, India",ChIJ22-Lby6w5zsRIOoFmqih9FY,GEOMETRIC_CENTER,19.3038378,72.8582951,,,,MBMC - Bhayander Criticare Hospital,15th September 2020
2219,2219,Maharashtra,SOLAPUR,,DCH,Private Hospitals,31307,42,42,0,12,8,2,1,100,200,1,"Shri Ganpati Hospital, Pandharpur SOLAPUR Maharashtra",0,OK,"S.No. 4776, Plot No. 118, Front of, Uma College Rd, Datta Nagar, Isbavi, Pandharpur, Maharashtra 413304, India",ChIJcTcC7yIYxDsRIeSarVdkOus,GEOMETRIC_CENTER,17.6701428,75.315882,,,,"Shri Ganpati Hospital, Pandharpur",15th September 2020
2231,2231,Maharashtra,JALNA,,DCCC,Other than Hospital,30788,50,15,35,0,0,0,0,5,20,1,"J.B.K. Vidyalay
 Tembhurni Tq Jafrabad JALNA Maharashtra",0,OK,"Tembhurni, Maharashtra 431208, India",ChIJz1BWT7JA2jsRDHe5GxWbMAE,GEOMETRIC_CENTER,20.1330299,75.9967238,,,,"J.B.K. Vidyalay
 Tembhurni Tq Jafrabad",15th September 2020
